RestaurantID,Name,Phone,Address,City,State
6193,El Ranchero Mexican Food,323-357-7821,"4070 Tweedy Blvd, South Gate, CA 90280-6165",South Gate,CA
6194,Terikiss,(213) 252-9292,"3500 W 6th St, Ste 228, Los Angeles, CA 90020",Los Angeles,CA
6195,Cafe El Dorado,,"5787 Pleasant Valley Road, El Dorado, CA",El Dorado,CA
6196,Tutti Frutti Frozen Yogurt,(213) 765-0087,"312 E 11th St, Los Angeles, CA 90015",Los Angeles,CA
6197,Wild Note Cafe,858-720-9000,"143 S Cedros Ave, Ste T, Solana Beach, CA 92075-1963",Solana Beach,CA
6198,Ajito Japanese Grill and Yakitori,(562) 402-5656,"11314 South St, Cerritos, CA 90703",Cerritos,CA
6199,Miss Coffee,213-380-7574,"300 S Hobart Blvd, Ste 101, Los Angeles, CA 90020-3600",Los Angeles,CA
6200,Doris Bakery Panaderia,805-383-1617,"385 Arneill Rd, Camarillo, CA 93010-6405",Camarillo,CA
6201,Bosco Bakery Cafe,213-388-7008,"928 South Western Ave., Los Angeles, CA 90006",Los Angeles,CA
6202,La Casita Peruvian Cuisine,8183457378.00,"20453 Sherman Way, Los Angeles, CA 91306",Los Angeles,CA
6203,Hagen's Orange Freeze,916-489-7842,"2520 Walnut Ave, Carmichael, CA 95608-7429",Carmichael,CA
6204,Wellq smoked duck,2139058080.00,"3076 W 8th street, Los Angeles, CA 90005",Los Angeles,CA
6205,Jack in the Box,310-631-7413,"11201 Long Beach Blvd, Lynwood, CA 90262",Lynwood,CA
6206,Little Caesars Pizza,209-239-0808,"353 W Louise Ave, Manteca, CA 95336",Manteca,CA
6207,Vim Thai Restaurant,323-469-3009,"946 N Western Ave, Los Angeles, CA 90029-3216",Los Angeles,CA
6208,Valley Java,(510) 538-1993,"20511 Stanton Ave, Castro Valley, CA 94546-5229",Castro Valley,CA
6209,La Pasadita Tacos,,"5434 Huntington Dr S, Los Angeles, CA 90032",Los Angeles,CA
6210,Panda Express,(310) 258-9775,"380 World Way, Los Angeles, CA 90045-5800",Los Angeles,CA
6211,"Carnitas Jimenez
- CLOSED",(559) 674-9788,"1475 Country Club Dr, Madera, CA 93638-2690",Madera,CA
6212,El Taco Libre,310 431-6790,"41 29th Ave, Los Angeles, CA 90291",Los Angeles,CA
6213,Don J's Rotisserie Chicken,909-393-4014,"15942 Los Serranos Country Club Dr., Ste B, Chino Hills, CA 91709",Chino Hills,CA
6214,Kakach Deli,(213) 688-8844,"718 S Hill St, Ste M109, Los Angeles, CA 90014",Los Angeles,CA
6215,Daily Thai Express,(213) 365-1170,"278 S Normandie Ave, Los Angeles, CA 90004",Los Angeles,CA
6216,Oooh La La Crepes,818-822-1828,"10014 Whitaker Ave, Los Angeles, CA 91343-1034",Los Angeles,CA
6217,Del Taco,760-342-6652,"82742 US Highway 111, Indio, CA 92201",Indio,CA
6218,Denny's,,"110 Reservation Rd., Marina, CA",Marina,CA
6219,Family House of Pancakes,619-425-5133,"562 Broadway, Chula Vista, CA 91910-5308",Chula Vista,CA
6220,The Bagel Factory,(310) 836-9865,"8986 Cadillac Ave, Los Angeles, CA 90034",Los Angeles,CA
6221,The Universe Unleashed,310-345-6574,"1755 North Highland Avenue, Los Angeles, CA 90028",Los Angeles,CA
6222,Tajeera`S Queen,(310) 684-5455,"114 North Gaffey St., Los Angeles, CA 90731",Los Angeles,CA
6223,Yellow Basket,(310) 830-1103,"22300 Avalon Blvd, Carson, CA 90745",Carson,CA
6224,Lucky Star,(909) 465-9823,"12879 Mountain Ave, Ste F, Chino, CA 91710",Chino,CA
6225,Pizza Hut,(619) 472-8200,"8300 Paradise Valley Rd, Ste 124, Spring Valley, CA 91977",Spring Valley,CA
6226,Subway,(323) 934-3080,"310 S La Brea Ave, Los Angeles, CA 90036",Los Angeles,CA
6227,Sandwich Express,(818) 757-7698,"18575 Sherman Way, Los Angeles, CA 91335",Los Angeles,CA
6228,Country Waffles,619-422-5462,"303 H St, Ste 115, Chula Vista, CA 91910-5549",Chula Vista,CA
6229,Money Pancho,805 484 0591,"3661 Las Posas Road, Suite 165, Camarillo, CA 93010",Camarillo,CA
6230,Starbucks,562-806-8009,"8620 Garfield Ave, Ste 102, South Gate, CA",South Gate,CA
6231,The Pot Thai Cafe,(323) 344-1845,"2242 Fair Park Ave, Los Angeles, CA 90041",Los Angeles,CA
6232,The Sugar Doughnuts,(323) 232-7250,"809 W Vernon Ave, Los Angeles, CA 90037",Los Angeles,CA
6233,Carry Nations,,"8 North Santa Cruz Avenue, Los Gatos, CA",Los Gatos,CA
6234,The Habit,,"Lomas Santa Fe, Solana Beach, CA",Solana Beach,CA
6235,Studebakers Coffee house,(707) 279-8871,"3928 Main St., Kelseyville, CA 95451",Kelseyville,CA
6236,DeSoto Pharmacy & Soda Shoppe,818-341-9515,"20914 Roscoe Blvd., Los Angeles, CA 91304",Los Angeles,CA
6237,Zogos,323-564-3567,"3265 Tweedy Blvd, South Gate, CA 90280",South Gate,CA
6238,Lucky china,,"248 east Carson street, Carson, CA",Carson,CA
6239,La Favorita Bakery,(323) 261-1420,"3559 E 1st St, Los Angeles, CA 90063",Los Angeles,CA
6240,The Rodeo Room,(213) 387-0473,"1306 S Vermont Ave, Los Angeles, CA 90006",Los Angeles,CA
6241,Tijuana Taqueria,530-622-9517,"1762 Broadway, Placerville, CA 95667-6017",Placerville,CA
6242,Acashi Sushi Bar,(818) 760-0313,"4037 Radford Ave, Los Angeles, CA 91604",Los Angeles,CA
6243,Foster's Family Donuts,(562) 492-6858,"2201 E Willow St, Ste F, Signal Hill, CA 90755",Signal Hill,CA
6244,Burger King,818-392-7903,"11546 Sherman Way, Los Angeles, CA 91605",Los Angeles,CA
6245,La Noche Buena Restaurant,(213) 628-2078,"12 Olvera St, Los Angeles, CA 90012",Los Angeles,CA
6246,Pacific Seafood of Los Angeles,310-835-4343,"605 North Flint Ave, Los Angeles, CA 90744-6110",Los Angeles,CA
6247,Zano's Family Italian & Pizza,(530) 587-7411,"11401 Donner Pass Rd, Truckee, CA 96161",Truckee,CA
6248,Beverly Center Food Court,(310) 854-0070,"8500 Beverly Blvd, Los Angeles, CA 90048",Los Angeles,CA
6249,Giamela's Lamplighter Casa De Soria,(818) 882-1877,"9110 De Soto Ave, Los Angeles, CA 91311",Los Angeles,CA
6250,Papa John's Pizza,818-986-7272,"4954 Van Nuys Blvd, Los Angeles, CA 91403",Los Angeles,CA
6251,California Bowl,818-782-6050,"6411 Sepulveda Blvd, Los Angeles, CA 91411-1304",Los Angeles,CA
6252,Slice,310-437-7499,"13151 Fountain Park Dr, Ste B, Sonora, CA 90094",Sonora,CA
6253,Grand Buffet,831-393-1888,"1732 Fremont Blvd, Seaside, CA 93955-3623",Seaside,CA
6254,Asada Mexican Restaurant,213-621-9977,"701 W Cesar E Chavez Ave, Los Angeles, CA 90012-2104",Los Angeles,CA
6255,Baskin-Robbins,310-559-3131,"1800 S Robertson Blvd, Ste 8, Los Angeles, CA 90035",Los Angeles,CA
6256,Pizza Express,510-582-3190,"22323 Redwood Rd, Castro Valley, CA 94546-7111",Castro Valley,CA
6257,Alberto's Mexican Food,909-628-6232,"3060 Chino Ave, Chino Hills, CA 91709",Chino Hills,CA
6258,Mejia Taco Shop,559-673-1570,"151 S Madera Ave, Madera, CA 93637-5461",Madera,CA
6259,Pape Chicky,626-579-6888,"9510 Garvey Ave, South El Monte, CA 91733-1016",South El Monte,CA
6260,Denny's,818-367-8777,"12861 Encinitas Ave, Los Angeles, CA 91342",Los Angeles,CA
6261,Chipotle Mexican Grill,323-297-0628,"4550 W Pico Blvd, Los Angeles, CA 90019-4232",Los Angeles,CA
6262,Everest Indian and Chinese Cuisine,(818) 710-1903,"20844 Vanowen St., Los Angeles, CA 91306",Los Angeles,CA
6263,Taqueria Los Tres Hermanos,(818) 780-9930,"7456 Van Nuys Blvd, Los Angeles, CA 91405",Los Angeles,CA
6264,Fresh Donuts,(559) 673-1568,"1137 Country Club Dr, Madera, CA 93638",Madera,CA
6265,Yoshinoya,323-467-8875,"6300 Santa Monica Blvd, Los Angeles, CA 90038",Los Angeles,CA
6266,Double Shot Espresso,(209) 726-0215,"2049 E Childs Ave, Merced, CA 95340",Merced,CA
6267,Carrillo's Mexican Deli,+1 (805) 522-8939,"2836 Cochran St, Simi Valley, CA 93065-2780",Simi Valley,CA
6268,Madlon's,909-585-3762,"829 W Big Bear Blvd, Big Bear City, CA 92314",Big Bear City,CA
6269,Rudy's Carpinteria,(805) 684-7839,"1001 Casitas Pass Rd, Carpinteria, CA 93013",Carpinteria,CA
6270,Taco Bell,805-566-1803,"1045 Casitas Pass Rd, Carpinteria, CA 93013",Carpinteria,CA
6271,Little Tokyo Sushi,213-617-0343,"333 S Alameda St, Los Angeles, CA 90013-1740",Los Angeles,CA
6272,Has Beans Coffee and Tea Co.,(530) 894-3033,"501 Main St, Chico, CA 95928",Chico,CA
6273,Chef China,619-460-7286,"9726 Campo Rd, Spring Valley, CA 91977-1415",Spring Valley,CA
6274,Super Pollo,(619) 425-5153,"201 Broadway, Ste 102, Chula Vista, CA 91910",Chula Vista,CA
6275,Turandot North China Gourmet Cuisine,Website,"1851 Esplanade, Chico, CA",Chico,CA
6276,Tonga Hut,(818) 769-0708,"12808 Victory Blvd, Los Angeles, CA 91606",Los Angeles,CA
6277,The Campus Hub,(213) 443-5057,"12035 Waterfront Dr, Los Angeles, CA 90094",Los Angeles,CA
6278,"Chan Dra Thai Restaurant
- CLOSED",(626) 577-6599,"400 S Arroyo Pkwy, Pasadena, CA 91105-2518",Pasadena,CA
6279,Tacos Mexico,310-637-1142,"631 E Rosecrans Ave, Compton not sonora, Sonora, CA 90221",Sonora,CA
6280,Pita on Vine,(323) 468-9000,"1253 Vine St., Los Angeles, CA 90038",Los Angeles,CA
6281,Tacos Los Tomateros,(323)338-9500,"7673 S. Alameda St., Los Angeles, CA 90001",Los Angeles,CA
6282,La Mariscada Restaurant,(818) 904-9111,"14511 Victory Blvd, Los Angeles, CA 91411",Los Angeles,CA
6283,Koala Tea,510-414-9742,"10965 Weyburn Ave, Los Angeles, CA 90024",Los Angeles,CA
6284,El Indio Mexicano Restaurant,(818) 705-9259,"17019 Roscoe Blvd, Los Angeles, CA 91325",Los Angeles,CA
6285,Lamber Chinese Bakery,(619) 426-7458,"1445 3rd Ave Ste E, Chula Vista, CA 91911",Chula Vista,CA
6286,Yogurtland,(562) 860-2878,"430 Los Cerritos Mall, Cerritos, CA 90703",Cerritos,CA
6287,Real Raw Live,(323) 461-4545,"5913 Franklin Ave, Los Angeles, CA 90028",Los Angeles,CA
6288,El Carrusel Bakery,(818) 344-7696,"6800 Reseda Blvd, Los Angeles, CA 91335",Los Angeles,CA
6289,Cannataro's Family Italian Restaurant,909-590-7960,"12345 Mountain Ave, Ste K, Chino, CA 91710-2783",Chino,CA
6290,Restaurante Amalias,(818)503-4511,"11541 Sherman Way, Los Angeles, CA 91605",Los Angeles,CA
6291,The Hobbit,,"Newhall Ranch Rd, Valencia, CA",Valencia,CA
6292,Burger King,(805) 522-9352,"1152 E Los Angeles Ave, Simi Valley, CA 93065",Simi Valley,CA
6293,Chipotle,310-821-0059,"4718 Admiralty Way, Marina del Rey, CA 90292",Marina del Rey,CA
6294,Apetit,(213) 252-5226,"2500 Wilshire Blvd, Los Angeles, CA 90057",Los Angeles,CA
6295,Pour House,Website,"855 East Avenue, Ste 270, Chico, CA",Chico,CA
6296,Dairy Queen,805-578-1857,"1368 Madera Rd, Simi Valley, CA 93065",Simi Valley,CA
6297,Darren's Restaurant & Bar,310-802-1973,"1141 Manhattan Ave, Manhattan Beach, CA 90266-5333",Manhattan Beach,CA
6298,Marcelli's Sandwiches & More,530-892-1329,"215 W 1st St, Chico, CA 95928",Chico,CA
6299,Sushi Katsu-Ya,818-678-1700,"9701 Reseda Blvd, Los Angeles, CA 91324-2027",Los Angeles,CA
6300,Kichi Grill,(310) 557-3467,"10250 Santa Monica Blvd, Ste FC3, Los Angeles, CA 90067",Los Angeles,CA
6301,5th Street Steak House,530-891-6328,"345 West 5th Street, Chico, CA 95928",Chico,CA
6302,Pizza Hut,(323) 663-0400,"4629 Santa Monica Blvd, Los Angeles, CA 90029",Los Angeles,CA
6303,Donut Fair,(916) 487-5715,"4100 El Camino Avenue, Sacramento, CA 95821",Sacramento,CA
6304,The Firehouse Sports Bar and Restaurant,Website,"7701 White Ln # A3, Bakersfield, CA",Bakersfield,CA
6305,Baja Fresh Mexican Grill,(310) 322-5241,"3562 N Sepulveda Blvd, Manhattan Beach, CA 90266",Manhattan Beach,CA
6306,Polly's Pies,(562) 595-5651,"3490 Atlantic Ave., Long Beach, CA 90807",Long Beach,CA
6307,Marmalade Cafe,3102154208.00,"880 World Way, Los Angeles, CA 90045",Los Angeles,CA
6308,Larsen's Grill,805-522-4800,"1555 Simi Town Center Way, Ste 565, Simi Valley, CA 93065-0534",Simi Valley,CA
6309,Panda Express,(619) 656-0676,"2295 Otay Lakes Rd, Ste 115, Chula Vista, CA 91915",Chula Vista,CA
6310,Howdy's Taqueria Malibu,(310) 317-4757,"3835 Cross Creek Rd Ste 3, Malibu, CA 90265-4978",Malibu,CA
6311,Mountain Mike's,(916) 486-1010,"5019 El Camino Ave, Carmichael, CA 95608-4651",Carmichael,CA
6312,Taqueria Zapotlan,909-287-3048,"4119 Riverside Dr, Chino, CA 91710",Chino,CA
6313,Buenavista Bakery & Cafe,818-343-0663,"17743 Saticoy St, Los Angeles, CA 91335",Los Angeles,CA
6314,Basil and Berry,(310) 271-1100,"8946 W Pico Blvd, Los Angeles, CA 90035",Los Angeles,CA
6315,Rao's,323-962-7267,"1006 Seward Street, Los Angeles, CA 90028",Los Angeles,CA
6316,Skillet Downtown,Website,"127 E. 9th Street, Los Angeles, CA 90079",Los Angeles,CA
6317,Landings Restaurant,,"Airtel Plaza Hotel 7277, Los Angeles, CA",Los Angeles,CA
6318,Happy Dogs,(818) 989-0193,"6235 1/2 Van Nuys Blvd, Los Angeles, CA 91401",Los Angeles,CA
6319,Yagura Ichiban,(213) 623-4141,"101 Japanese Village Plaza, Los Angeles, CA 90012",Los Angeles,CA
6320,Palermo Deli,818-810-6612,"16137 Devonshire St, Los Angeles, CA 91344",Los Angeles,CA
6321,Starbucks,(805) 394-4472,"1120 E Clark Ave, Santa Maria, CA 93455",Santa Maria,CA
6322,Pizza Factory,209-389-4000,"13208 Le Grand Rd, Le Grand, CA 95333",Le Grand,CA
6323,La Playita Mariscos,310-603-0511,"11025 Atlantic Ave, Lynwood, CA 90262-3048",Lynwood,CA
6324,Hot Java Cafe,916-721-5282,"6061 Greenback Ln, Citrus Heights, CA 95621-4740",Citrus Heights,CA
6325,Mediterranean Express Bar & Grill,(818) 905-7774,"16101 Ventura Blvd., Los Angeles, CA 91436",Los Angeles,CA
6326,Bui Sushi,310-456-1500,"23733 Malibu Rd, Ste 700, Malibu, CA 90265-4652",Malibu,CA
6327,Blue Fin Grill & Sushi Bar,805-584-9668,"1230 Madera Road, Simi Valley, CA 93065",Simi Valley,CA
6328,Jay's Fish & Chip,(510) 581-3009,"21439 Foothill Blvd, Hayward, CA 94541",Hayward,CA
6329,Starbucks,,"442 N. Santa Cruz Avenue, Los Gatos, CA 95030",Los Gatos,CA
6330,Mitaki Japanese Restaurant,213-741-0034,"1139 S Hill St, Los Angeles, CA 90015",Los Angeles,CA
6331,All Family Restaurant,(323) 935-2724,"1032 Crenshaw Blvd, Ste B, Los Angeles, CA 90019",Los Angeles,CA
6332,Big Daddy's Fire Grill,626-356-4900,"147 W California Blvd, Pasadena, CA 91105",Pasadena,CA
6333,Brass Rail Inn,Website,"3188 Redwood Rive, Redway, CA",Redway,CA
6334,Barney's Gourmet Hamburgers,(818) 808-0680,"14006 Riverside Dr, Los Angeles, CA 91423",Los Angeles,CA
6335,Tutti Frutti Yogurt,818-996-5050,"19640 Sherman Way, Los Angeles, CA 91335-3647",Los Angeles,CA
6336,Pho Citi,(323) 644-0888,"4319 W Sunset Blvd, Los Angeles, CA 90029",Los Angeles,CA
6337,La Morenita Oaxaquena Restaurant,(213) 365-9201,"3550 W 3rd St, Los Angeles, CA 90020",Los Angeles,CA
6338,La Fama Bakery,323-265-4587,"420 N Ford Blvd, Los Angeles, CA 90022",Los Angeles,CA
6339,Subway,818-677-4584,"18111 Nordhoff St, # Maildrop, Los Angeles, CA 91330",Los Angeles,CA
6340,Fat Sal's,(855) 682-4373,"1300 N Highland Ave, Los Angeles, CA 90028",Los Angeles,CA
6341,Olive House,(805) 686-5159,"1661 Mission Dr, Solvang, CA 93463",Solvang,CA
6342,McDonald's,213-612-0129,"1310 E Olympic Blvd, Los Angeles, CA 90021",Los Angeles,CA
6343,Pizza Express,510-886-3466,"19573 Center St, Castro Valley, CA 94546",Castro Valley,CA
6344,KFC,619-482-1251,"1361 Medical Center Dr, Chula Vista, CA 91911-6998",Chula Vista,CA
6345,Taqueria Llamas,213-741-2145,"1045 S Hill St, Los Angeles, CA 90015-1613",Los Angeles,CA
6346,Louisiana Fried Chicken,310-532-5394,"677 E University Dr, Carson, CA 90746",Carson,CA
6347,Carl's Jr,(818) 368-5177,"16815 Devonshire St, Los Angeles, CA 91344",Los Angeles,CA
6348,Village Cafe,(818) 610-7477,"20122 Vanowen St., Los Angeles, CA 91306",Los Angeles,CA
6349,Quiznos,760-863-3714,"83097 Avenue 48, Coachella, CA 92236",Coachella,CA
6350,Taqueria Apatzingan,(209) 825-2100,"1224 W Yosemite Ave, Manteca, CA 95337",Manteca,CA
6351,Angelica's Bakery and Pizza,323-221-0075,"1623 E Cesar E Chavez Ave, Los Angeles, CA 90033-2411",Los Angeles,CA
6352,Bianca's Deli,323-669-1829,"1307 N Vermont Ave, Unit B, Los Angeles, CA 90027",Los Angeles,CA
6353,Pho Filet,(626) 453-8911,"9463 Garvey Ave, Ste A, South El Monte, CA 91733-4622",South El Monte,CA
6354,Soo Rak San,(213) 389-2818,"4003 Wilshire Blvd, Ste I, Los Angeles, CA 90010",Los Angeles,CA
6355,"Sushi YA
- CLOSED",510-886-9708,"20406 Lake Chabot Rd, Castro Valley, CA 94546-5312",Castro Valley,CA
6356,Tacos Y Burritos El Texano,(323) 547-1831,"2308 E 4th St, Los Angeles, CA 90033",Los Angeles,CA
6357,Taco Bell,(323) 759-1891,"5801 S Vermont Ave, Los Angeles, CA 90044",Los Angeles,CA
6358,Mt8848,7143697441.00,"5861 Firestone blvd, South Gate, CA 90280",South Gate,CA
6359,Church's Chicken,323-753-4054,"8531 S Figueroa St, Los Angeles, CA 90003",Los Angeles,CA
6360,Thanh Son Tofu,(619) 283-6841,"4616 El Cajon Blvd, Ste 15, La Jolla, San Diego, CA 92115",La Jolla,CA
6361,Wicked Kitchen,949-812-8253,"Mobile, Los Angeles, CA 90210",Los Angeles,CA
6362,Patakan Thai Restaurant,(626) 441-2489,"711 Fair Oaks Ave, #M, South Pasadena, CA 91030",South Pasadena,CA
6363,Yogurt Deluxe,(510) 397-0302,"4061 E Castro Valley Blvd, Castro Valley, CA 94552",Castro Valley,CA
6364,Mika Sushi,(805) 383-2236,"2500 E Las Posas Rd, Camarillo, CA 93010",Camarillo,CA
6365,La Pizza Loca,626-448-5944,"11806 Valley Blvd, El Monte, CA 91732",El Monte,CA
6366,Padaro Beach Grill,805-566-9800,"3765 Santa Claus Lane, Carpinteria, CA 93013",Carpinteria,CA
6367,Trokay,530-582-1040,"10046 Donner Pass Rd, Truckee, CA 96161-0363",Truckee,CA
6368,Orient Express Restaurant,(831) 394-9494,"1884 Fremont Blvd, Seaside, CA 93955",Seaside,CA
6369,Subway,209-239-3233,"1186 N Main St, Manteca, CA 95336",Manteca,CA
6370,Little Caesars,213-427-9557,"1408 S Vermont Ave, Los Angeles, CA 90006",Los Angeles,CA
6371,Five Guys,(310) 515-7700,"20700 Avalon Boulevard, Carson, CA 90746",Carson,CA
6372,Yaki Cafe,213-627-9254,"113 E 9th St, Los Angeles, CA 90015-1744",Los Angeles,CA
6373,Starbucks Coffee,323-602-0637,"8500 Beverly Blvd, Ste K606, Los Angeles, CA 90048",Los Angeles,CA
6374,Quiznos,323-464-8460,"5453 Hollywood Blvd, Ste B, Los Angeles, CA 90027",Los Angeles,CA
6375,Ting's Thai Kitchen,707 987 1063,"18983D Hartmann Road, Hidden Valley Lake, Middletown, CA",Middletown,CA
6376,Honey Donuts,(909) 364-8585,"4122 Philadelphia St, Ste D, Chino, CA 91710",Chino,CA
6377,Burger King,916-973-8479,"7201 Fair Oaks Blvd, Carmichael, CA 95608",Carmichael,CA
6378,Mr. Pizza and Kabobs,818-772-8010,"21406 Nordhoff St, Los Angeles, CA 91311",Los Angeles,CA
6379,Caffe Primo,(213) 895-5012,"612 S Flower St, Los Angeles, CA 90017",Los Angeles,CA
6380,China House,,"Hwy. 18, Lucerne, CA",Lucerne,CA
6381,Papachino's Grill & Greens,909-393-9904,"14501 Ramona Ave, Chino, CA 91710-5647",Chino,CA
6382,Wendy's,510-581-4380,"2475 Castro Valley Blvd, Castro Valley, CA 94546",Castro Valley,CA
6383,Breadland Bakery,323-662-6860,"4910 Santa Monica Blvd, Los Angeles, CA 90029",Los Angeles,CA
6384,Pirozzi's Italian Deli,310-548-0000,"1453 W 8th St, Los Angeles, CA 90732-3889",Los Angeles,CA
6385,Oi Asian Fusion,818-776-0282,"6747 Tampa Ave, Los Angeles, CA 91335",Los Angeles,CA
6386,Viva Pizza,(323) 617-5932,"9599 Pinehurst Ave, South Gate, CA 90280",South Gate,CA
6387,Aca Taco North,530-343-0909,"1000 W Sacramento Ave, Chico, CA 95926",Chico,CA
6388,Kamameshi House Japanese,(650) 952-0444,"2270 Westborough Blvd, South San Francisco, CA 94080-5405",South San Francisco,CA
6389,Dangerish Smoothie & Coffee Co,(805) 686-5678,"1694 Copenhagen Dr, Solvang, CA 93463-2759",Solvang,CA
6390,Subway,760-398-3434,"49965 Harrison St, Ste A, Coachella, CA 92236",Coachella,CA
6391,Gordo's Tacos,209-815-9289,"290 N Main St, Manteca, CA 95336",Manteca,CA
6392,Little Caesars,(213) 483-4885,"1551 W 7th St, Los Angeles, CA 90017",Los Angeles,CA
6393,Pearl House Restaurant,916-726-4900,"6053 Greenback Ln, Citrus Heights, CA 95621-4740",Citrus Heights,CA
6394,Talisman Restaurant,(818) 762-2449,"12900 Victory Blvd, Los Angeles, CA 91606",Los Angeles,CA
6395,Pho King Way,(310) 327-5464,"940 E Dominguez St, Carson, CA 90746",Carson,CA
6396,Sakos Mediterranean Restaurant,818-342-8710,"6736 Corbin Ave, Los Angeles, CA 91335",Los Angeles,CA
6397,Sbarro,562-865-9018,"127 Los Cerritos Mall, Cerritos, CA 90703",Cerritos,CA
6398,McDonald's,(650) 871-6018,"381 Airport Blvd, South San Francisco, CA 94080",South San Francisco,CA
6399,Carl's Jr.,213-625-1357,"254 S Broadway, Los Angeles, CA 90012",Los Angeles,CA
6400,Lucky Bamboo Chinese Restaurant,(209) 579-1888,"2027 Yosemite Blvd, Modesto, CA 95354",Modesto,CA
6401,Alejandros Mexican Restaurant,619-216-8812,"2220 Otay Lakes Rd, Ste 506, Chula Vista, CA 91915-1002",Chula Vista,CA
6402,Yanusa,(213) 383-9919,"2740 W Olympic Blvd, Los Angeles, CA 90006",Los Angeles,CA
6403,Bella's Cream and Crepes,,"20700 Avalon Blvd., Carson, CA 90746",Carson,CA
6404,Mier's Ice Cream,(818) 771-0824,"7816 Clybourn Ave, Los Angeles, CA 91352",Los Angeles,CA
6405,Neri's Bakery,(213) 738-1263,"534 S Occidental Blvd, Los Angeles, CA 90057",Los Angeles,CA
6406,King's Fish House,(619) 591-1690,"2015 Birch Rd, Ste 715, Chula Vista, CA 91915",Chula Vista,CA
6407,"Starbucks
- CLOSED",(760) 775-1851,"83073 Avenue 48, Coachella, CA 92236",Coachella,CA
6408,Sonny's Hideaway,323-255-2000,"5137 York Blvd, Los Angeles, CA 90042",Los Angeles,CA
6409,Lido Restaurant,(310) 536-0730,"1550 Rosecrans Ave Ste G, Manhattan Beach, CA 90266-3724",Manhattan Beach,CA
6410,Honeybees House of Breakfast,3237317203.00,"4715 W Adams Blvd, Los Angeles, CA 90016",Los Angeles,CA
6411,Philadelphia Steak and Hoagie,(818) 760-1776,"6427 Lankershim Blvd, Los Angeles, CA 91606",Los Angeles,CA
6412,Samurai Restaurant,858-481-0032,"979 Lomas Santa Fe Dr, Solana Beach, CA 92075-2125",Solana Beach,CA
6413,Texas Best BBQ,(818) 761-8451,"12123 Riverside dr., Los Angeles, CA 91607",Los Angeles,CA
6414,Yogurtland,213-736-1815,"3183 Wilshire Blvd, Los Angeles, CA 90010-1211",Los Angeles,CA
6415,Lago D'Argento Pizzeria,(323) 300-5500,"2611 Hyperion Ave, Los Angeles, CA 90027",Los Angeles,CA
6416,Henry's Tacos,818-769-0343,"4389 Tujunga Ave, Los Angeles, CA 91604-2752",Los Angeles,CA
6417,Assam Indian Kitchen,(818) 942-5561,"5518 1/2 Cahuenga Blvd, Los Angeles, CA 91601",Los Angeles,CA
