MovieID,movie_title,director_name,genres,content_rating
3069,Poltergeist,Tobe Hooper,Fantasy|Horror,PG
3070,Brighton Rock,Rowan Joffe,Crime|Drama|Thriller,R
3071,Saw V,David Hackl,Horror|Mystery,R
3072,Machine Gun McCain,Giuliano Montaldo,Crime|Drama|Thriller,GP
3073,LOL,Lisa Azuelos,Comedy|Drama|Romance,PG-13
3074,Jindabyne,Ray Lawrence,Crime|Drama|Mystery|Thriller,R
3075,Kabhi Alvida Naa Kehna,Karan Johar,Drama,R
3076,An Ideal Husband,Oliver Parker,Comedy|Romance,PG-13
3077,The Last Days on Mars,Ruairi Robinson,Horror|Sci-Fi|Thriller,R
3078,Darkness,Jaume Balagueró,Horror,PG-13
3079,2001: A Space Odyssey,Stanley Kubrick,Adventure|Mystery|Sci-Fi,G
3080,E.T. the Extra-Terrestrial,Steven Spielberg,Family|Sci-Fi,PG
3081,In the Land of Women,Jon Kasdan,Comedy|Drama|Romance,PG-13
3082,The Blue Butterfly,Léa Pool,Adventure|Drama,PG
3083,There Goes My Baby,Floyd Mutrux,Comedy|Drama,R
3084,Lovesick            ,NULL,Comedy,NULL
3085,Housefull,Sajid Khan,Comedy,NULL
3086,September Dawn,Christopher Cain,Drama|History|Romance|Western,R
3087,For Greater Glory: The True Story of Cristiada,Dean Wright,Drama|History|War,R
3088,La Famille Bélier,Eric Lartigau,Comedy|Drama|Music,NULL
3089,Good Will Hunting,Gus Van Sant,Drama,R
3090,Misconduct,Shintaro Shimosawa,Drama|Thriller,R
3091,Saw III,Darren Lynn Bousman,Horror|Mystery,R
3092,Stripes,Ivan Reitman,Action|Comedy|War,R
3093,Bring It On,Peyton Reed,Comedy|Sport,PG-13
3094,The Purge: Election Year,James DeMonaco,Action|Horror|Sci-Fi|Thriller,R
3095,She's All That,Robert Iscove,Comedy|Romance,PG-13
3096,Precious,Lee Daniels,Drama,R
3097,Saw IV,Darren Lynn Bousman,Horror|Mystery,R
3098,White Noise,Geoffrey Sax,Drama|Horror|Mystery|Thriller,PG-13
3099,Madea's Family Reunion,Tyler Perry,Comedy|Drama|Romance,PG-13
3100,The Color of Money,Martin Scorsese,Drama|Sport,R
3101,The Longest Day,Ken Annakin,Action|Drama|History|War,G
3102,The Mighty Ducks,Stephen Herek,Comedy|Drama|Family|Sport,PG
3103,The Grudge,Takashi Shimizu,Horror|Mystery|Thriller,PG-13
3104,Happy Gilmore,Dennis Dugan,Comedy|Sport,PG-13
3105,Jeepers Creepers,Victor Salva,Horror|Mystery,R
3106,Bill & Ted's Excellent Adventure,Stephen Herek,Adventure|Comedy|Music|Sci-Fi,PG
3107,Oliver!,Carol Reed,Drama|Family|Musical,G
3108,The Best Exotic Marigold Hotel,John Madden,Comedy|Drama,PG-13
3109,Recess: School's Out,Chuck Sheetz,Animation|Comedy|Family|Mystery|Sci-Fi,G
3110,Mad Max Beyond Thunderdome,George Miller,Action|Adventure|Sci-Fi|Thriller,PG-13
3111,Commando,Mark L. Lester,Action|Adventure|Thriller,R
3112,The Boy,William Brent Bell,Horror|Mystery|Thriller,PG-13
3113,Devil,John Erick Dowdle,Horror|Mystery|Thriller,PG-13
3114,Friday After Next,Marcus Raboy,Comedy|Drama,R
3115,Insidious: Chapter 3,Leigh Whannell,Fantasy|Horror|Thriller,PG-13
3116,The Last Dragon,Michael Schultz,Action|Comedy|Drama|Music,PG-13
3117,Snatch,Guy Ritchie,Comedy|Crime,R
3118,The Lawnmower Man,Brett Leonard,Horror|Sci-Fi,R
3119,Nick and Norah's Infinite Playlist,Peter Sollett,Comedy|Drama|Music|Romance,PG-13
3120,Dogma,Kevin Smith,Adventure|Comedy|Drama|Fantasy,R
3121,The Banger Sisters,Bob Dolman,Comedy|Drama,R
3122,Twilight Zone: The Movie,Joe Dante,Fantasy|Horror|Sci-Fi,PG
3123,Road House,Rowdy Herrington,Action|Thriller,R
3124,A Low Down Dirty Shame,Keenen Ivory Wayans,Action|Comedy|Crime,R
3125,Swimfan,John Polson,Drama|Thriller,PG-13
3126,Employee of the Month,Greg Coolidge,Comedy|Romance,PG-13
3127,Can't Hardly Wait,Harry Elfont,Comedy|Romance,PG-13
3128,The Outsiders,Francis Ford Coppola,Crime|Drama,PG-13
3129,Pete's Dragon,David Lowery,Adventure|Family|Fantasy,PG
3130,The Dead Zone,David Cronenberg,Horror|Sci-Fi|Thriller,R
3131,Sinister 2,Ciarán Foy,Horror|Mystery|Thriller,R
3132,Sparkle,Salim Akil,Drama|Music,PG-13
3133,Valentine,Jamie Blanks,Horror|Mystery|Thriller,R
3134,The Fourth Kind,Olatunde Osunsanmi,Mystery|Sci-Fi|Thriller,PG-13
3135,A Prairie Home Companion,Robert Altman,Comedy|Drama|Music,PG-13
3136,Sugar Hill,Leon Ichaso,Drama|Thriller,R
3137,Invasion U.S.A.,Joseph Zito,Action|Thriller,R
3138,Roll Bounce,Malcolm D. Lee,Comedy|Drama|Music|Romance,PG-13
3139,Rushmore,Wes Anderson,Comedy|Drama,R
3140,Skyline,Colin Strause,Action|Sci-Fi|Thriller,PG-13
3141,The Second Best Exotic Marigold Hotel,John Madden,Comedy|Drama,PG
3142,Kit Kittredge: An American Girl,Patricia Rozema,Drama|Family,G
3143,The Perfect Man,Mark Rosman,Comedy|Family|Romance,PG
3144,Mo' Better Blues,Spike Lee,Drama|Music|Romance,R
3145,Kung Pow: Enter the Fist,Steve Oedekerk,Action|Comedy,PG-13
3146,Tremors,Ron Underwood,Comedy|Horror|Sci-Fi,PG-13
3147,Wrong Turn,Rob Schmidt,Horror|Thriller,R
3148,The Long Riders,Walter Hill,Western,R
3149,The Corruptor,James Foley,Action|Crime|Drama|Mystery|Thriller,R
3150,Mud,Jeff Nichols,Drama,PG-13
3151,Reno 911!: Miami,Robert Ben Garant,Comedy|Crime,R
3152,One Direction: This Is Us,Morgan Spurlock,Documentary|Music,PG
3153,"The Goods: Live Hard, Sell Hard",Neal Brennan,Comedy,R
3154,Hey Arnold! The Movie,Tuck Tucker,Adventure|Animation|Comedy|Family,PG
3155,My Week with Marilyn,Simon Curtis,Biography|Drama,R
3156,The Matador,Richard Shepard,Comedy|Crime|Drama|Thriller,R
3157,Love Jones,Theodore Witcher,Drama|Romance,R
3158,The Gift,Joel Edgerton,Mystery|Thriller,R
3159,End of the Spear,Jim Hanon,Adventure|Drama,PG-13
3160,Get Over It,Tommy O'Haver,Comedy|Romance,PG-13
3161,Office Space,Mike Judge,Comedy,R
3162,Drop Dead Gorgeous,Michael Patrick Jann,Comedy|Romance|Thriller,PG-13
3163,Big Eyes,Tim Burton,Biography|Crime|Drama|Romance,PG-13
3164,Very Bad Things,Peter Berg,Comedy|Crime|Thriller,R
3165,Sleepover,Joe Nussbaum,Comedy|Romance,PG
3166,Body Double,Brian De Palma,Mystery|Thriller,R
3167,MacGruber,Jorma Taccone,Action|Comedy|Romance,R
3168,Dirty Pretty Things,Stephen Frears,Crime|Drama|Thriller,R
3169,Movie 43,Elizabeth Banks,Comedy,R
3170,The Tourist,Florian Henckel von Donnersmarck,Action|Romance|Thriller,PG-13
3171,Over Her Dead Body,Jeff Lowell,Comedy|Fantasy|Romance,PG-13
3172,Seeking a Friend for the End of the World,Lorene Scafaria,Adventure|Comedy|Drama|Romance|Sci-Fi,R
3173,Cedar Rapids,Miguel Arteta,Comedy,R
3174,Bones            ,NULL,Comedy|Crime|Drama|Mystery|Romance,TV-14
3175,American History X,Tony Kaye,Crime|Drama,R
3176,The Collection,Marcus Dunstan,Action|Horror|Thriller,R
3177,Teacher's Pet,Timothy Björklund,Animation|Comedy|Family|Fantasy|Musical,PG
3178,The Red Violin,François Girard,Drama|Music|Mystery|Romance,R
3179,The Straight Story,David Lynch,Biography|Drama,G
3180,Deuces Wild,Scott Kalvert,Action|Crime|Drama,R
3181,Bad Words,Jason Bateman,Comedy|Drama,R
3182,"Run, Fatboy, Run",David Schwimmer,Comedy|Romance|Sport,PG-13
3183,Heartbeeps,Allan Arkush,Comedy|Sci-Fi,PG
3184,Black or White,Mike Binder,Drama,PG-13
3185,On the Line,Eric Bross,Comedy|Family|Romance,PG
3186,Rescue Dawn,Werner Herzog,Adventure|Biography|Drama|War,PG-13
3187,Danny Collins,Dan Fogelman,Comedy|Drama|Music,R
3188,"Jeff, Who Lives at Home",Jay Duplass,Comedy|Drama,R
3189,I Am Love,Luca Guadagnino,Drama|Romance,R
3190,Atlas Shrugged II: The Strike,John Putch,Drama|Mystery|Sci-Fi,PG-13
3191,Romeo Is Bleeding,Peter Medak,Action|Crime|Drama|Thriller,R
3192,The Limey,Steven Soderbergh,Crime|Drama|Mystery|Thriller,R
3193,Crash,Paul Haggis,Crime|Drama|Thriller,R
3194,The House of Mirth,Terence Davies,Drama|Romance,PG
3195,Malone,Harley Cokeliss,Action|Drama|Thriller,R
3196,Peaceful Warrior,Victor Salva,Drama|Romance|Sport,PG-13
3197,Bucky Larson: Born to Be a Star,Tom Brady,Comedy,R
3198,Bamboozled,Spike Lee,Comedy|Drama|Music,R
3199,The Forest,Jason Zada,Horror|Mystery|Thriller,PG-13
3200,Sphinx,Franklin J. Schaffner,Adventure|Mystery|Thriller,PG
3201,While We're Young,Noah Baumbach,Comedy|Drama,R
3202,A Better Life,Chris Weitz,Drama|Romance,PG-13
3203,Spider,David Cronenberg,Drama|Mystery|Thriller,R
3204,Gun Shy,Eric Blakeney,Comedy|Crime|Romance,R
3205,Nicholas Nickleby,Douglas McGrath,Drama|Romance,PG
3206,The Iceman,Ariel Vromen,Biography|Crime|Drama,R
3207,Dekalog            ,NULL,Drama,TV-MA
3208,Krrish,Rakesh Roshan,Action|Adventure|Romance|Sci-Fi,Not Rated
3209,Cecil B. DeMented,John Waters,Comedy|Crime|Thriller,R
3210,Killer Joe,William Friedkin,Crime|Drama|Romance|Thriller,R
3211,The Joneses,Derrick Borte,Comedy|Drama,R
3212,Owning Mahowny,Richard Kwietniowski,Crime|Drama|Thriller,R
3213,The Brothers Solomon,Bob Odenkirk,Comedy,R
3214,My Blueberry Nights,Kar-Wai Wong,Drama|Romance,PG-13
3215,Illuminata,John Turturro,Drama,R
3216,Swept Away,Guy Ritchie,Comedy|Romance,R
3217,"War, Inc.",Joshua Seftel,Action|Comedy|Thriller,R
3218,Shaolin Soccer,Stephen Chow,Action|Comedy|Sport,PG
3219,The Brown Bunny,Vincent Gallo,Drama,Not Rated
3220,The Swindle,Claude Chabrol,Comedy|Crime|Thriller,NULL
3221,Rosewater,Jon Stewart,Biography|Drama,R
3222,The Chambermaid on the Titanic,Bigas Luna,Drama|Romance,NULL
3223,Coriolanus,Ralph Fiennes,Drama|Thriller|War,R
3224,Imaginary Heroes,Dan Harris,Comedy|Drama,R
3225,High Heels and Low Lifes,Mel Smith,Action|Comedy|Drama,R
3226,World's Greatest Dad,Bobcat Goldthwait,Comedy|Drama,R
3227,Severance,Christopher Smith,Comedy|Horror|Thriller,R
3228,Edmond,Stuart Gordon,Drama|Thriller,R
3229,Welcome to the Rileys,Jake Scott,Drama,R
3230,Police Academy: Mission to Moscow,Alan Metter,Comedy|Crime,PG
3231,Blood Done Sign My Name,Jeb Stuart,Drama,PG-13
3232,"Cinco de Mayo, La Batalla",Rafa Lara,Drama|History|War,R
3233,Elsa & Fred,Michael Radford,Comedy|Drama|Romance,PG-13
3234,An Alan Smithee Film: Burn Hollywood Burn,Arthur Hiller,Comedy,R
3235,The Open Road,Michael Meredith,Comedy|Drama,PG-13
3236,The Good Guy,Julio DePietro,Comedy|Romance,R
3237,Motherhood,Katherine Dieckmann,Comedy|Drama,PG-13
3238,Free Style,William Dear,Drama,PG
3239,Strangerland,Kim Farrant,Drama|Mystery|Thriller,R
3240,The Janky Promoters,Marcus Raboy,Comedy|Crime|Music,R
3241,Blonde Ambition,Scott Marshall,Comedy|Romance,PG-13
3242,The Oxford Murders,Álex de la Iglesia,Crime|Mystery|Thriller,R
3243,The Reef,Andrew Traucki,Horror|Thriller,R
3244,Eulogy,Michael Clancy,Comedy|Drama,R
3245,White Noise 2: The Light,Patrick Lussier,Drama|Fantasy|Horror|Thriller,PG-13
3246,You Got Served: Beat the World,Robert Adetuyi,Drama|Music,PG-13
3247,Fifty Dead Men Walking,Kari Skogland,Drama|Thriller,R
3248,Jungle Shuffle,Taedong Park,Adventure|Animation,NULL
3249,Adam Resurrected,Paul Schrader,Drama|War,R
3250,Of Horses and Men,Benedikt Erlingsson,Comedy|Drama|Romance,NULL
3251,It's a Wonderful Afterlife,Gurinder Chadha,Comedy|Drama|Horror|Romance,PG-13
3252,The Devil's Tomb,Jason Connery,Action|Horror|Sci-Fi,R
3253,Partition,Vic Sarin,Drama|Romance,R
3254,Good Intentions,Jim Issa,Comedy,PG-13
3255,"The Good, the Bad, the Weird",Jee-woon Kim,Action|Adventure|Comedy|Western,R
3256,Nurse 3D,Douglas Aarniokoski,Horror|Thriller,R
3257,Gunless,William Phillips,Action|Comedy|Drama|Western,NULL
3258,Adventureland,Greg Mottola,Comedy|Drama|Romance,R
3259,The Lost City,Andy Garcia,Drama|Romance,R
3260,Next Friday,Steve Carr,Comedy,R
3261,American Heist,Sarik Andreasyan,Action|Crime|Drama|Thriller,R
3262,You Only Live Twice,Lewis Gilbert,Action|Adventure|Thriller,Approved
3263,Plastic,Julian Gilbey,Action|Comedy|Crime|Drama,R
3264,Amour,Michael Haneke,Drama|Romance,PG-13
3265,Poltergeist III,Gary Sherman,Horror|Thriller,PG-13
3266,Re-Kill,Valeri Milev,Action|Horror,R
3267,"It's a Mad, Mad, Mad, Mad World",Stanley Kramer,Action|Adventure|Comedy|Crime,Approved
3268,Volver,Pedro Almodóvar,Comedy|Crime|Drama|Mystery,R
3269,Heavy Metal,Gerald Potterton,Adventure|Animation|Fantasy|Horror|Sci-Fi,R
3270,Gentlemen Broncos,Jared Hess,Adventure|Comedy|Sci-Fi,PG-13
3271,Richard III,Richard Loncraine,Drama|War,R
3272,Into the Grizzly Maze,David Hackl,Action|Horror|Thriller,R
3273,Kites,Anurag Basu,Action|Drama|Romance|Thriller,NULL
3274,Melancholia,Lars von Trier,Drama|Sci-Fi,R
3275,Red Dog,Kriv Stenders,Biography|Comedy|Drama|Family|Romance,PG
3276,Jab Tak Hai Jaan,Yash Chopra,Drama|Romance,Not Rated
3277,Alien,Ridley Scott,Horror|Sci-Fi,R
3278,The Texas Chain Saw Massacre,Tobe Hooper,Horror|Thriller,R
3279,The Runaways,Floria Sigismondi,Biography|Drama|Music,R
3280,Fiddler on the Roof,Norman Jewison,Drama|Family|Musical|Romance,G
3281,Thunderball,Terence Young,Action|Adventure|Thriller,Approved
3282,Detention,Joseph Kahn,Comedy|Horror|Sci-Fi,R
3283,Loose Cannons,Ferzan Ozpetek,Comedy|Drama|Romance,NULL
3284,Set It Off,F. Gary Gray,Action|Crime|Drama|Romance|Thriller,R
3285,The Best Man,Malcolm D. Lee,Comedy|Drama,R
3286,Child's Play,Tom Holland,Fantasy|Horror,R
3287,Sicko,Michael Moore,Documentary|Drama,PG-13
3288,The Purge: Anarchy,James DeMonaco,Action|Horror|Sci-Fi|Thriller,R
3289,Down to You,Kris Isacsson,Comedy|Drama|Romance,PG-13
3290,Harold & Kumar Go to White Castle,Danny Leiner,Adventure|Comedy,R
3291,The Contender,Rod Lurie,Drama|Thriller,R
3292,Boiler Room,Ben Younger,Crime|Drama|Thriller,R
3293,Trading Places,John Landis,Comedy,R
3294,Black Christmas,Glen Morgan,Horror,R
3295,Breakin' All the Rules,Daniel Taplitz,Comedy|Romance,PG-13
3296,Henry V,Kenneth Branagh,Action|Biography|Drama|History|Romance|War,PG-13
3297,The Savages,Tamara Jenkins,Comedy|Drama,R
3298,Chasing Papi,Linda Mendoza,Comedy|Romance,PG
3299,The Way of the Gun,Christopher McQuarrie,Action|Crime|Drama|Thriller,R
3300,Igby Goes Down,Burr Steers,Comedy|Drama,R
3301,PCU,Hart Bochner,Comedy,PG-13
3302,The Ultimate Gift,Michael O. Sajbel,Drama|Family|Romance,PG
3303,The Bold and the Beautiful            ,NULL,Drama|Romance,TV-14
3304,The Ice Pirates,Stewart Raffill,Action|Adventure|Comedy|Romance|Sci-Fi,PG
3305,Gracie,Davis Guggenheim,Biography|Drama|Sport,PG-13
3306,Trust the Man,Bart Freundlich,Comedy|Drama|Romance,R
3307,Hamlet 2,Andrew Fleming,Comedy|Music,R
3308,Velvet Goldmine,Todd Haynes,Drama|Music,R
3309,The Wailing,Hong-jin Na,Fantasy|Horror|Mystery|Thriller,Not Rated
3310,Glee: The 3D Concert Movie,Kevin Tancharoen,Documentary|Music,PG
3311,The Legend of Suriyothai,Chatrichalerm Yukol,Action|Adventure|Drama|History|War,R
3312,Two Evil Eyes,Dario Argento,Horror,R
3313,Barbecue,Eric Lavaine,Comedy,NULL
3314,All or Nothing,Mike Leigh,Drama,R
3315,Princess Kaiulani,Marc Forby,Drama,PG
3316,Opal Dream,Peter Cattaneo,Drama|Family,PG
3317,Heist,Scott Mann,Action|Crime|Thriller,R
3318,Flame and Citron,Ole Christian Madsen,Drama|History|Thriller|War,Not Rated
3319,Undiscovered,Meiert Avis,Comedy|Music|Romance,PG-13
3320,Red Riding: In the Year of Our Lord 1974,Julian Jarrold,Crime|Drama|Mystery|Thriller,Not Rated
3321,The Girl on the Train,André Téchiné,Drama,Unrated
3322,Veronika Decides to Die,Emily Young,Drama|Romance,R
3323,Crocodile Dundee,Peter Faiman,Adventure|Comedy,PG-13
3324,"Ultramarines: A Warhammer 40,000 Movie",Martyn Pick,Action|Animation|Fantasy|Horror|Mystery|Sci-Fi|Thriller,R
3325,The I Inside,Roland Suso Richter,Mystery|Sci-Fi|Thriller,R
3326,Beneath Hill 60,Jeremy Sims,Drama|History|War,R
3327,Polisse,Maïwenn,Crime|Drama,Not Rated
3328,Awake,Joby Harold,Crime|Mystery|Thriller,R
3329,Star Wars: The Clone Wars            ,NULL,Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,TV-PG
3330,Skin Trade,Ekachai Uekrongtham,Action|Crime|Thriller,R
3331,The Lost Boys,Joel Schumacher,Comedy|Fantasy|Horror,R
3332,Crazy Heart,Scott Cooper,Drama|Music|Romance,R
3333,The Rose,Mark Rydell,Drama|Music|Romance,R
3334,Baggage Claim,David E. Talbert,Comedy,PG-13
3335,Barbarella,Roger Vadim,Adventure|Comedy|Fantasy|Sci-Fi,PG
3336,Shipwrecked,Nils Gaup,Adventure|Family,PG
3337,Election,Alexander Payne,Comedy|Drama,R
3338,The Namesake,Mira Nair,Drama,PG-13
3339,The DUFF,Ari Sandel,Comedy,PG-13
3340,Glitter,Vondie Curtis-Hall,Drama|Music|Romance,PG-13
3341,The Haunting in Connecticut 2: Ghosts of Georgia,Tom Elkins,Drama|Horror|Mystery|Thriller,R
3342,Silmido,Woo-Suk Kang,Action|Drama,NULL
3343,Bright Star,Jane Campion,Biography|Drama|Romance,PG
3344,My Name Is Khan,Karan Johar,Adventure|Drama|Thriller,PG-13
3345,Footloose,Herbert Ross,Drama|Music|Romance,PG
3346,All Is Lost,J.C. Chandor,Action|Adventure|Drama,PG-13
3347,Limbo,John Sayles,Adventure|Drama|Thriller,R
3348,Namastey London,Vipul Amrutlal Shah,Comedy|Drama|Romance,NULL
3349,The Wind That Shakes the Barley,Ken Loach,Drama|War,Not Rated
3350,Yeh Jawaani Hai Deewani,Ayan Mukerji,Comedy|Drama|Musical|Romance,Not Rated
3351,The Karate Kid,John G. Avildsen,Action|Drama|Family|Sport,PG
3352,Quo Vadis,Mervyn LeRoy,Biography|Drama|History|Romance,Passed
3353,Repo! The Genetic Opera,Darren Lynn Bousman,Horror|Musical|Sci-Fi,R
3354,Valley of the Wolves: Iraq,Serdar Akar,Action|Adventure,NULL
3355,Pulp Fiction,Quentin Tarantino,Crime|Drama,R
3356,The Muppet Movie,James Frawley,Adventure|Comedy|Family|Musical,G
3357,Nightcrawler,Dan Gilroy,Crime|Drama|Thriller,R
3358,Club Dread,Jay Chandrasekhar,Comedy|Horror|Thriller,R
3359,The Sound of Music,Robert Wise,Biography|Drama|Family|Musical|Romance,G
3360,Splash,Ron Howard,Comedy|Fantasy|Romance,PG
3361,Little Miss Sunshine,Jonathan Dayton,Comedy|Drama,R
3362,Stand by Me,Rob Reiner,Adventure|Drama,R
3363,28 Days Later...,Danny Boyle,Drama|Horror|Sci-Fi|Thriller,R
3364,You Got Served,Chris Stokes,Drama|Music,PG-13
3365,Escape from Alcatraz,Don Siegel,Biography|Crime|Drama,PG
3366,Brown Sugar,Rick Famuyiwa,Comedy|Drama|Music|Romance,PG-13
3367,A Thin Line Between Love and Hate,Martin Lawrence,Comedy|Crime|Drama|Romance|Thriller,R
3368,50/50,Jonathan Levine,Comedy|Drama|Romance,R
3369,Shutter,Masayuki Ochiai,Horror|Mystery|Thriller,PG-13
3370,Creepshow,George A. Romero,Comedy|Fantasy|Horror,R
3371,That Awkward Moment,Tom Gormican,Comedy|Romance,R
3372,Modern Problems,Ken Shapiro,Comedy|Fantasy|Sci-Fi,PG
3373,Kicks,Justin Tipping,Adventure,R
3374,Much Ado About Nothing,Kenneth Branagh,Comedy|Drama|Romance,PG-13
3375,On Her Majesty's Secret Service,Peter R. Hunt,Action|Adventure|Thriller,M
3376,The Player            ,NULL,Action|Crime|Drama|Thriller,TV-14
3377,New Nightmare,Wes Craven,Fantasy|Horror|Mystery|Thriller,R
3378,Drive Me Crazy,John Schultz,Comedy|Drama|Romance,PG-13
3379,Akeelah and the Bee,Doug Atchison,Drama,PG
3380,Half Baked,Tamra Davis,Comedy|Crime,R
3381,New in Town,Jonas Elmer,Comedy|Romance,PG
3382,Syriana,Stephen Gaghan,Drama|Thriller,R
3383,American Psycho,Mary Harron,Crime|Drama,R
3384,The Good Girl,Miguel Arteta,Drama|Romance,R
3385,Bon Cop Bad Cop,Erik Canuel,Action|Comedy|Crime|Thriller,R
3386,The Boondock Saints II: All Saints Day,Troy Duffy,Action|Crime|Thriller,R
3387,The City of Your Final Destination,James Ivory,Drama|Romance,PG-13
3388,Enough Said,Nicole Holofcener,Comedy|Drama|Romance,PG-13
3389,Easy A,Will Gluck,Comedy|Romance,PG-13
3390,The Inkwell,Matty Rich,Comedy|Drama|Romance,R
3391,Shadow of the Vampire,E. Elias Merhige,Drama|Horror,R
3392,Prom,Joe Nussbaum,Comedy|Drama,PG
3393,The Pallbearer,Matt Reeves,Comedy|Romance,PG-13
3394,Held Up,Steve Rash,Comedy,PG-13
3395,Woman on Top,Fina Torres,Comedy|Fantasy|Romance,R
3396,Howards End,James Ivory,Drama|Romance,PG
3397,Preacher            ,NULL,Adventure|Drama|Fantasy|Mystery,TV-MA
3398,Anomalisa,Duke Johnson,Animation|Comedy|Drama|Romance,R
3399,Another Year,Mike Leigh,Comedy|Drama,PG-13
3400,8 Women,François Ozon,Comedy|Crime|Musical|Romance,R
3401,Showdown in Little Tokyo,Mark L. Lester,Action|Comedy|Crime|Thriller,R
3402,Clay Pigeons,David Dobkin,Comedy|Crime,R
3403,It's Kind of a Funny Story,Anna Boden,Comedy|Drama|Romance,PG-13
3404,Made in Dagenham,Nigel Cole,Biography|Comedy|Drama|History,R
3405,When Did You Last See Your Father?,Anand Tucker,Biography|Drama,PG-13
3406,Prefontaine,Steve James,Biography|Drama|Romance|Sport,PG-13
3407,The Wicked Lady,Michael Winner,Adventure|Drama,R
3408,The Secret of Kells,Tomm Moore,Adventure|Animation|Family|Fantasy,Not Rated
3409,Begin Again,John Carney,Drama|Music,R
3410,Down in the Valley,David Jacobson,Drama|Romance|Thriller,R
3411,Brooklyn Rules,Michael Corrente,Crime|Drama,R
3412,Restless,Edward Hall,Drama|Romance,NULL
3413,The Singing Detective,Keith Gordon,Comedy|Crime|Musical|Mystery,R
3414,The Land Girls,David Leland,Drama|Romance|War,R
3415,Fido,Andrew Currie,Comedy|Drama|Horror|Sci-Fi,R
3416,The Wendell Baker Story,Andrew Wilson,Comedy|Drama|Romance,PG-13
3417,Wild Target,Jonathan Lynn,Action|Comedy|Crime,PG-13
3418,Pathology,Marc Schölermann,Crime|Horror|Thriller,R
3419,Wuthering Heights            ,NULL,Drama|Romance,NULL
3420,10th & Wolf,Robert Moresco,Crime|Drama|Thriller,R
3421,Dear Wendy,Thomas Vinterberg,Comedy|Crime|Drama|Romance,Unrated
3422,Aloft,Claudia Llosa,Drama,R
3423,Akira,Katsuhiro Ôtomo,Action|Animation|Sci-Fi,R
3424,The Death and Life of Bobby Z,John Herzfeld,Action|Crime|Thriller,R
3425,The Rocket: The Legend of Rocket Richard,Charles Binamé,Biography|Drama|Sport,PG
