ListID,MusicID_R,MovieID_R,WineID_R,RestaurantID_R,GiftID_R
4840,11294,4120,2450,12542,8585
4841,28875,1688,3791,12183,9111
4842,27849,4468,2520,6365,6831
4843,11827,2423,3038,1783,6169
4844,66647,1690,2698,4196,6355
4845,41891,4805,4531,8977,8436
4846,20063,589,628,9530,7196
4847,50263,983,4502,12396,9942
4848,57615,5005,3001,8458,9131
4849,14111,4295,4267,4557,7114
4850,63171,3684,1476,10940,9874
4851,63425,1286,4595,4127,8074
4852,40896,2406,4805,6715,6320
4853,9033,5015,1598,4356,8573
4854,64862,4220,4579,3034,6113
4855,33198,4094,2426,7317,8897
4856,40305,2195,1591,4626,5099
4857,68540,2347,1362,6093,5292
4858,53105,4549,1397,7230,5920
4859,18434,3034,841,7978,8808
4860,37866,91,380,12096,6718
4861,9084,4431,158,11214,7308
4862,13732,1111,2833,997,5786
4863,14416,4599,82,2108,9477
4864,37876,3307,1070,8650,8725
4865,65759,4590,106,5014,9944
4866,42711,2,3111,9015,5190
4867,70097,1074,1412,11086,9359
4868,38006,1965,4816,1289,5010
4869,52495,2215,1282,2498,6805
4870,72584,2465,2594,5686,5312
4871,38967,772,1446,4143,7317
4872,7174,1796,4598,3304,6490
4873,24716,2034,1739,6272,9652
4874,45574,1193,1190,8877,9375
4875,45406,2381,4893,9266,6761
4876,56412,3812,3389,384,7475
4877,40567,2209,1724,9974,9756
4878,62766,2434,2499,3785,6408
4879,65091,1715,4679,12333,9870
4880,5125,1051,4767,6923,6676
4881,53387,2464,1063,11837,4917
4882,36932,3711,4530,7951,6246
4883,35136,18,185,4135,5885
4884,49238,4016,3248,12698,7573
4885,59856,1402,1906,12445,7936
4886,58952,2224,4147,10451,5480
4887,11889,3570,545,628,9749
4888,44590,4730,3041,2897,6470
4889,20593,3990,2456,2255,7838
4890,23416,1190,1278,3100,8752
4891,51714,2781,4405,3245,7554
4892,43251,2960,4411,7802,6814
4893,19753,4770,188,8522,9183
4894,12410,4855,2767,10578,9841
4895,6378,1080,1856,7971,7894
4896,12236,3858,729,8448,7876
4897,55095,1754,4654,3337,8189
4898,49415,2332,4723,5843,5299
4899,43952,3825,4932,5474,7028
4900,66018,4420,4672,12745,5219
4901,3620,3475,3360,10606,9598
4902,37056,4720,1857,10001,6543
4903,10683,5008,1490,2363,8220
4904,30487,2076,1861,1873,6992
4905,53692,3228,2465,11244,6577
4906,10252,4080,283,8793,9611
4907,19252,3422,3845,10907,9788
4908,14666,1021,3969,12059,9222
4909,35435,2077,2126,8956,5702
4910,60877,1534,2452,6482,7079
4911,19077,2778,867,1410,9345
4912,22998,4862,3517,2979,8080
4913,1618,2513,2761,3642,8173
4914,69822,3513,1986,1883,7638
4915,41621,2073,1022,4672,6269
4916,9652,1158,1164,12491,9764
4917,17339,3599,818,1584,6511
4918,58564,3969,2820,1465,5040
4919,7789,3444,4627,1569,6524
4920,10992,4847,47,3165,6933
4921,22581,4218,2811,11410,5618
4922,11037,3638,3837,777,9109
4923,22840,1599,1198,7146,6669
4924,17706,3604,3891,3412,7359
4925,38165,1519,4561,561,9930
4926,37801,2463,4747,6693,5658
4927,46777,387,595,5978,9933
4928,48173,3369,173,8225,8547
4929,23816,763,41,9215,8089
4930,66047,638,179,5899,8857
4931,62108,4749,2679,367,9846
4932,6947,1396,3207,7429,9830
4933,20410,1945,4341,1326,9429
4934,50113,3681,2926,6363,7013
4935,23020,4083,3982,33,5932
4936,56516,416,2928,5025,7031
4937,64193,1972,3276,2982,5707
4938,10125,4738,4798,2314,7736
4939,26478,2624,2479,6606,5358
4940,62525,2623,1695,3069,8635
4941,57238,1545,2541,9076,7479
4942,69622,147,2252,1667,5132
4943,31083,1264,2763,4387,8656
4944,46243,3646,1800,11736,9757
4945,22278,596,2629,11763,5287
4946,36329,4286,1484,4226,9196
4947,33734,3355,1703,10305,9764
4948,62176,354,1034,7963,5457
4949,35600,357,4853,4860,9079
4950,68078,2387,4424,9334,9399
4951,70502,2726,3173,9052,7233
4952,71835,3821,4539,12432,6649
4953,40536,1656,1354,1819,7385
4954,46562,1705,3453,6372,7839
4955,6244,781,3980,9221,6646
4956,23090,3322,864,8779,6139
4957,29424,463,4336,534,8687
4958,42221,632,4401,11616,7947
4959,21649,1747,4848,6476,8843
4960,7382,2384,3364,4801,7802
4961,27281,88,1189,1854,8761
4962,50721,3905,3718,10013,7624
4963,18641,3757,3523,9948,9949
4964,56389,1043,321,10752,7553
4965,17613,4499,3664,496,5667
4966,64012,815,2484,3903,4988
4967,57432,1015,823,5471,9008
4968,1407,4419,2352,7298,5585
4969,38846,1008,4030,2386,7510
4970,30358,3189,3051,5968,9574
4971,14106,2548,1138,2730,5979
4972,9691,990,3679,7806,7879
4973,19902,2117,4668,2820,6359
4974,41142,1910,2900,2989,5571
4975,72564,701,4100,11029,9895
4976,68532,3900,2280,5375,5611
4977,5265,689,239,608,5198
4978,46749,3610,763,8242,7116
4979,69356,4354,1622,4629,9795
4980,28944,4059,2747,982,5945
4981,31001,2870,3434,6539,7014
4982,2994,2157,1556,10034,7760
4983,36246,4367,33,9154,6008
4984,67856,2886,302,5258,5265
4985,40071,2970,3881,5445,8276
4986,72763,2702,786,8267,6119
4987,60645,2662,2521,6244,6311
4988,53485,2879,4275,7059,6569
4989,65666,74,2245,1076,8883
4990,13924,3722,4053,11374,5268
4991,67291,1114,730,9565,8927
4992,55694,2405,2183,7446,6888
4993,63580,4796,372,9516,6906
4994,42944,324,3597,7877,6647
4995,36558,348,964,10341,9702
4996,30861,3539,870,5957,5934
4997,62578,2069,1730,5120,9121
4998,38864,2744,715,7077,5097
4999,15714,3157,3855,10270,9953
5000,27736,5030,3556,11585,8270
5001,62537,1938,1749,4997,9248
