MusicID,Track Name,Artist,Genres
43902,Fake Love,Drake,Country
43903,Your Song,Rita Ora,Classical
43904,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,Pop
43905,pick up the phone,Young Thug,EDM
43906,Felices los 4,Maluma,Country
43907,Marmalade (feat. Lil Yachty),Macklemore,Pop
43908,Small Town Boy,Dustin Lynch,Blues
43909,Something New (feat. Ty Dolla $ign),Wiz Khalifa,Classical
43910,Look At Me!,XXXTENTACION,Classical
43911,First Day Out,Tee Grizzley,Blues
43912,Met Gala (feat. Offset),Gucci Mane,Classical
43913,Relationship (feat. Future),Young Thug,Classical
43914,White Iverson,Post Malone,Classical
43915,Hurricane,Luke Combs,Pop
43916,Everyday We Lit (feat. PnB Rock),YFN Lucci,Classical
43917,Go Flex,Post Malone,Classical
43918,beibs in the trap,Travis Scott,EDM
43919,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,Reggae
43920,Malibu,Miley Cyrus,Pop
43921,Craving You,Thomas Rhett,Hip hop
43922,Rolex,Ayo & Teo,Rock
43923,Losin Control,Russ,Pop
43924,Money Longer,Lil Uzi Vert,Hip hop
43925,One Dance,Drake,Rock
43926,The Weekend,SZA,Classical
43927,PRBLMS,6LACK,Blues
43928,X (feat. Future),21 Savage,Rock
43929,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,Rock
43930,Who Dat Boy,"Tyler, The Creator",EDM
43931,No Role Modelz,J. Cole,Blues
43932,Escápate Conmigo,Wisin,Reggae
43933,Candy Paint,Post Malone,Country
43934,Gyalchester,Drake,Country
43935,What They Want,Russ,Country
43936,Heartache On The Dance Floor,Jon Pardi,Pop
43937,Why,Sabrina Carpenter,Hip hop
43938,Rainbow,Kesha,Blues
43939,All My Love (feat. Conor Maynard),Cash Cash,Reggae
43940,RAF,A$AP Mob,Pop
43941,Neighbors,J. Cole,Rock
43942,Bastards,Kesha,Classical
43943,Get Low (with Liam Payne),Zedd,Reggae
43944,In Case You Didn't Know,Brett Young,EDM
43945,Audi.,Smokepurpp,Hip hop
43946,Super Far,LANY,Country
43947,Saved,Khalid,EDM
43948,Sixteen,Thomas Rhett,Hip hop
43949,Tone it Down (feat. Chris Brown),Gucci Mane,Classical
43950,I Feel It Coming,The Weeknd,Blues
43951,You Was Right,Lil Uzi Vert,EDM
43952,Myself,NAV,EDM
43953,(Not) The One,Bebe Rexha,Classical
43954,24K Magic,Bruno Mars,Pop
43955,Crying in the Club,Camila Cabello,Country
43956,Castle on the Hill,Ed Sheeran,Hip hop
43957,Starving,Hailee Steinfeld,Hip hop
43958,Two High,Moon Taxi,Blues
43959,Stop Smoking Black & Milds,Ugly God,Reggae
43960,Paris,The Chainsmokers,Blues
43961,Low Life,Future,Pop
43962,Reminder,The Weeknd,Reggae
43963,Black Beatles,Rae Sremmurd,Hip hop
43964,8TEEN,Khalid,Blues
43965,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,Country
43966,No Such Thing as a Broken Heart,Old Dominion,Pop
43967,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,Hip hop
43968,See You Again,"Tyler, The Creator",Country
43969,Don't Let Me Down,The Chainsmokers,EDM
43970,Don't,Bryson Tiller,Pop
43971,From The D To The A (feat. Lil Yachty),Tee Grizzley,Hip hop
43972,Nasty (Who Dat),A$AP Ferg,EDM
43973,Sign of the Times,Harry Styles,Country
43974,'Till I Collapse,Eminem,Hip hop
43975,Exchange,Bryson Tiller,Classical
43976,Crew,GoldLink,Reggae
43977,Run Me Dry,Bryson Tiller,Blues
43978,911 / Mr. Lonely,"Tyler, The Creator",Rock
43979,Finding You,Kesha,Country
43980,Symphony (feat. Zara Larsson),Clean Bandit,EDM
43981,Some Way,NAV,Reggae
43982,No Heart,21 Savage,Rock
43983,Do I Make You Wanna,Billy Currington,Rock
43984,No Flockin,Kodak Black,Country
43985,The Night We Met,Lord Huron,Pop
43986,Moves,Big Sean,Rock
43987,Dance With The Devil,Gucci Mane,Reggae
43988,Chill Bill,Rob $tone,Country
43989,Patty Cake,Kodak Black,Hip hop
43990,Love On The Brain,Rihanna,EDM
43991,Immortal,J. Cole,Blues
43992,Nobody Else But You,Trey Songz,Hip hop
43993,Everybody,Logic,Rock
43994,Me Rehúso,Danny Ocean,Rock
43995,Needed Me,Rihanna,Country
43996,Hunt You Down,Kesha,Classical
43997,Selfish,PnB Rock,Blues
43998,Lose Yourself - Soundtrack Version,Eminem,Hip hop
43999,Gassed Up,Nebu Kiniza,Reggae
44000,Up,NAV,Classical
44001,Bank Account,21 Savage,Reggae
44002,XO TOUR Llif3,Lil Uzi Vert,Reggae
44003,Unforgettable,French Montana,EDM
44004,Wild Thoughts,DJ Khaled,Blues
44005,Despacito - Remix,Luis Fonsi,Classical
44006,HUMBLE.,Kendrick Lamar,Reggae
44007,Mi Gente,J Balvin,Country
44008,I'm the One,DJ Khaled,Pop
44009,Congratulations,Post Malone,EDM
44010,Sorry Not Sorry,Demi Lovato,EDM
44011,Feels,Calvin Harris,Reggae
44012,Strip That Down,Liam Payne,Pop
44013,Bodak Yellow,Cardi B,Country
44014,Butterfly Effect,Travis Scott,Country
44015,Location,Khalid,EDM
44016,Young Dumb & Broke,Khalid,Pop
44017,Redbone,Childish Gambino,Rock
44018,Praying,Kesha,Reggae
44019,Attention,Charlie Puth,Rock
44020,Believer,Imagine Dragons,Reggae
44021,Magnolia,Playboi Carti,EDM
44022,goosebumps,Travis Scott,Blues
44023,Slippery (feat. Gucci Mane),Migos,EDM
44024,1-800-273-8255,Logic,Rock
44025,DNA.,Kendrick Lamar,Pop
44026,Love Galore,SZA,Blues
44027,Body Like A Back Road,Sam Hunt,Pop
44028,Feel It Still,Portugal. The Man,Country
44029,Glorious (feat. Skylar Grey),Macklemore,Pop
44030,2U (feat. Justin Bieber),David Guetta,Rock
44031,Mask Off,Future,Blues
44032,Silence,Marshmello,Classical
44033,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,Rock
44034,Slide,Calvin Harris,Blues
44035,That's What I Like,Bruno Mars,Hip hop
44036,New Rules,Dua Lipa,Country
44037,Slow Hands,Niall Horan,Rock
44038,Fetish (feat. Gucci Mane),Selena Gomez,Country
44039,Thunder,Imagine Dragons,Reggae
44040,Rake It Up,Yo Gotti,Classical
44041,It's A Vibe,2 Chainz,EDM
44042,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,Hip hop
44043,LOVE. FEAT. ZACARI.,Kendrick Lamar,Pop
44044,There's Nothing Holdin' Me Back,Shawn Mendes,Blues
44045,Shape of You,Ed Sheeran,Country
44046,Perplexing Pegasus,Rae Sremmurd,Pop
44047,I Like Me Better,Lauv,Classical
44048,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,Rock
44049,Signs,Drake,Classical
44050,4:00 AM,2 Chainz,Reggae
44051,Now Or Never,Halsey,Reggae
44052,Rollin,Calvin Harris,Reggae
44053,Bad Liar,Selena Gomez,Country
44054,Passionfruit,Drake,Hip hop
44055,Havana,Camila Cabello,Blues
44056,iSpy (feat. Lil Yachty),KYLE,Reggae
44057,Stay (with Alessia Cara),Zedd,EDM
44058,No Complaints,Metro Boomin,Classical
44059,Would You Ever,Skrillex,Rock
44060,Bad and Boujee (feat. Lil Uzi Vert),Migos,Reggae
44061,Something Just Like This,The Chainsmokers,Rock
44062,Most Girls,Hailee Steinfeld,Country
44063,Bounce Back,Big Sean,Country
44064,More Than You Know,Axwell /\ Ingrosso,Rock
44065,Closer,The Chainsmokers,Reggae
44066,Rich Love (with Seeb),OneRepublic,Classical
44067,Tunnel Vision,Kodak Black,Pop
44068,Despacito (Featuring Daddy Yankee),Luis Fonsi,Hip hop
44069,wokeuplikethis*,Playboi Carti,Country
44070,Portland,Drake,Country
44071,Ex Calling,6LACK,Pop
44072,do re mi,blackbear,Pop
44073,OMG,Camila Cabello,Pop
44074,Broccoli (feat. Lil Yachty),DRAM,Reggae
44075,do re mi (feat. Gucci Mane),blackbear,Blues
44076,Swang,Rae Sremmurd,Pop
44077,Say You Won't Let Go,James Arthur,Country
44078,Numb,21 Savage,Country
44079,T-Shirt,Migos,Country
44080,Issues,Julia Michaels,EDM
44081,Mama,Jonas Blue,Blues
44082,Caroline,Aminé,Blues
44083,There for You,Martin Garrix,Blues
44084,Unforgettable,Thomas Rhett,EDM
44085,Felices los 4,Maluma,Reggae
44086,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,EDM
44087,It Ain't Me (with Selena Gomez),Kygo,Rock
44088,Starboy,The Weeknd,Blues
44089,Fake Love,Drake,Rock
44090,ELEMENT.,Kendrick Lamar,Country
44091,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,Classical
44092,Marmalade (feat. Lil Yachty),Macklemore,EDM
44093,Lonely Together (feat. Rita Ora),Avicii,Hip hop
44094,No Promises (feat. Demi Lovato),Cheat Codes,Hip hop
44095,pick up the phone,Young Thug,Rock
44096,Down,Fifth Harmony,Pop
44097,Look At Me!,XXXTENTACION,Blues
44098,Small Town Boy,Dustin Lynch,Hip hop
44099,First Day Out,Tee Grizzley,Hip hop
44100,Everyday We Lit (feat. PnB Rock),YFN Lucci,Pop
44101,Reminder - Remix,The Weeknd,Classical
44102,Learn To Let Go,Kesha,Rock
44103,White Iverson,Post Malone,Classical
44104,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,Rock
44105,Rolex,Ayo & Teo,Rock
44106,Met Gala (feat. Offset),Gucci Mane,Hip hop
44107,What Ifs,Kane Brown,Classical
44108,Your Song,Rita Ora,Pop
44109,Relationship (feat. Future),Young Thug,EDM
44110,Woman,Kesha,Reggae
44111,Hymn,Kesha,Country
44112,Go Flex,Post Malone,Blues
44113,beibs in the trap,Travis Scott,Classical
44114,One Dance,Drake,Pop
44115,Hurricane,Luke Combs,Country
44116,Money Longer,Lil Uzi Vert,Hip hop
44117,X (feat. Future),21 Savage,EDM
44118,Losin Control,Russ,Classical
44119,Malibu,Miley Cyrus,Hip hop
44120,Escápate Conmigo,Wisin,Rock
44121,Without You (feat. Sandro Cavazza),Avicii,Blues
44122,No Role Modelz,J. Cole,Pop
44123,PRBLMS,6LACK,Hip hop
44124,Candy Paint,Post Malone,EDM
44125,The Weekend,SZA,Rock
44126,Who Dat Boy,"Tyler, The Creator",Pop
44127,Gyalchester,Drake,Pop
44128,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,Hip hop
44129,Why,Sabrina Carpenter,Rock
44130,Audi.,Smokepurpp,Classical
44131,Heartache On The Dance Floor,Jon Pardi,Blues
44132,RAF,A$AP Mob,Blues
44133,What They Want,Russ,Classical
44134,24K Magic,Bruno Mars,Blues
44135,Craving You,Thomas Rhett,Rock
44136,Neighbors,J. Cole,EDM
44137,Dance With The Devil,Gucci Mane,Rock
44138,Tone it Down (feat. Chris Brown),Gucci Mane,Country
44139,Super Far,LANY,Hip hop
44140,Let 'Em Talk,Kesha,Rock
44141,Something New (feat. Ty Dolla $ign),Wiz Khalifa,Reggae
44142,You Was Right,Lil Uzi Vert,Pop
44143,All My Love (feat. Conor Maynard),Cash Cash,Reggae
44144,I Feel It Coming,The Weeknd,Rock
44145,Saved,Khalid,Classical
44146,Get Low (with Liam Payne),Zedd,Country
44147,In Case You Didn't Know,Brett Young,Classical
44148,Myself,NAV,Reggae
44149,Black Beatles,Rae Sremmurd,Country
44150,Low Life,Future,Pop
44151,Castle on the Hill,Ed Sheeran,EDM
44152,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,Classical
44153,8TEEN,Khalid,Pop
44154,Two High,Moon Taxi,Classical
44155,Paris,The Chainsmokers,EDM
44156,Rainbow,Kesha,Rock
44157,Reminder,The Weeknd,Reggae
44158,Don't Let Me Down,The Chainsmokers,Hip hop
44159,Starving,Hailee Steinfeld,Rock
44160,Chill Bill,Rob $tone,Blues
44161,No Flockin,Kodak Black,Country
44162,Crew,GoldLink,Pop
44163,From The D To The A (feat. Lil Yachty),Tee Grizzley,Rock
44164,Don't,Bryson Tiller,Reggae
44165,What About Us,P!nk,Pop
44166,Exchange,Bryson Tiller,Classical
44167,Run Me Dry,Bryson Tiller,Country
44168,'Till I Collapse,Eminem,Pop
44169,Crying in the Club,Camila Cabello,Reggae
44170,No Such Thing as a Broken Heart,Old Dominion,Country
44171,No Heart,21 Savage,Classical
44172,Some Way,NAV,Country
44173,Me Rehúso,Danny Ocean,Classical
44174,Patty Cake,Kodak Black,EDM
44175,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,Hip hop
44176,Sign of the Times,Harry Styles,Classical
44177,See You Again,"Tyler, The Creator",Hip hop
44178,Angel,Fifth Harmony,Country
44179,Do I Make You Wanna,Billy Currington,Hip hop
44180,Sway (feat. Quavo & Lil Yachty),NexXthursday,Country
44181,911 / Mr. Lonely,"Tyler, The Creator",Reggae
44182,Moves,Big Sean,Reggae
44183,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,Classical
44184,Gassed Up,Nebu Kiniza,Reggae
44185,Love On The Brain,Rihanna,EDM
44186,Everybody,Logic,Country
44187,Selfish,PnB Rock,Classical
44188,Symphony (feat. Zara Larsson),Clean Bandit,Blues
44189,Ahora Dice,Chris Jeday,Pop
44190,Immortal,J. Cole,Hip hop
44191,Lose Yourself - Soundtrack Version,Eminem,Country
44192,Galway Girl,Ed Sheeran,Hip hop
44193,Heathens,Twenty One Pilots,Blues
44194,Weak,AJR,Hip hop
44195,Get Right Witcha,Migos,Classical
44196,Up,NAV,Rock
44197,H.O.L.Y.,Florida Georgia Line,Hip hop
44198,Stop Smoking Black & Milds,Ugly God,Blues
44199,Ride,Twenty One Pilots,Blues
44200,Skateboard P (feat. Big Sean),MadeinTYO,Pop
44201,Bank Account,21 Savage,Rock
44202,XO TOUR Llif3,Lil Uzi Vert,Rock
44203,Unforgettable,French Montana,Rock
44204,Wild Thoughts,DJ Khaled,Pop
44205,Despacito - Remix,Luis Fonsi,Country
44206,HUMBLE.,Kendrick Lamar,Classical
44207,I'm the One,DJ Khaled,Country
44208,Mi Gente,J Balvin,Rock
44209,Congratulations,Post Malone,Reggae
44210,Bodak Yellow,Cardi B,Hip hop
44211,Sorry Not Sorry,Demi Lovato,EDM
44212,Strip That Down,Liam Payne,Hip hop
44213,Location,Khalid,Rock
44214,Feels,Calvin Harris,Blues
44215,Young Dumb & Broke,Khalid,Country
44216,Butterfly Effect,Travis Scott,Country
44217,Redbone,Childish Gambino,Reggae
44218,Praying,Kesha,Rock
44219,Attention,Charlie Puth,Hip hop
44220,goosebumps,Travis Scott,Blues
44221,Magnolia,Playboi Carti,Classical
44222,1-800-273-8255,Logic,EDM
44223,Slippery (feat. Gucci Mane),Migos,Pop
44224,Believer,Imagine Dragons,Classical
44225,Silence,Marshmello,Reggae
44226,DNA.,Kendrick Lamar,Blues
44227,Body Like A Back Road,Sam Hunt,Pop
44228,Love Galore,SZA,Country
44229,Feel It Still,Portugal. The Man,Blues
44230,2U (feat. Justin Bieber),David Guetta,EDM
44231,Mask Off,Future,EDM
44232,Glorious (feat. Skylar Grey),Macklemore,Country
44233,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,Blues
44234,Slide,Calvin Harris,Country
44235,Slow Hands,Niall Horan,Reggae
44236,That's What I Like,Bruno Mars,Pop
44237,New Rules,Dua Lipa,Classical
44238,Fetish (feat. Gucci Mane),Selena Gomez,Blues
44239,Thunder,Imagine Dragons,Blues
44240,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,Reggae
44241,It's A Vibe,2 Chainz,Rock
44242,LOVE. FEAT. ZACARI.,Kendrick Lamar,Reggae
44243,Rake It Up,Yo Gotti,Hip hop
44244,There's Nothing Holdin' Me Back,Shawn Mendes,Classical
44245,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,EDM
44246,Shape of You,Ed Sheeran,Reggae
44247,I Like Me Better,Lauv,Pop
44248,Signs,Drake,Reggae
44249,Perplexing Pegasus,Rae Sremmurd,Rock
44250,4:00 AM,2 Chainz,EDM
44251,Bad Liar,Selena Gomez,Hip hop
44252,Passionfruit,Drake,Pop
44253,Havana,Camila Cabello,Pop
44254,iSpy (feat. Lil Yachty),KYLE,Reggae
44255,Stay (with Alessia Cara),Zedd,Classical
44256,No Complaints,Metro Boomin,Reggae
44257,Now Or Never,Halsey,Blues
44258,Rollin,Calvin Harris,Pop
44259,Would You Ever,Skrillex,EDM
44260,Bad and Boujee (feat. Lil Uzi Vert),Migos,Country
44261,Most Girls,Hailee Steinfeld,Pop
44262,Something Just Like This,The Chainsmokers,Rock
44263,Bounce Back,Big Sean,Country
44264,More Than You Know,Axwell /\ Ingrosso,EDM
44265,Tunnel Vision,Kodak Black,Rock
44266,Closer,The Chainsmokers,Hip hop
44267,do re mi,blackbear,Classical
44268,wokeuplikethis*,Playboi Carti,EDM
44269,Lonely Together (feat. Rita Ora),Avicii,Pop
44270,Rich Love (with Seeb),OneRepublic,Reggae
44271,Portland,Drake,Pop
44272,Despacito (Featuring Daddy Yankee),Luis Fonsi,Country
44273,Ex Calling,6LACK,Classical
44274,Say You Won't Let Go,James Arthur,Classical
44275,Broccoli (feat. Lil Yachty),DRAM,Reggae
44276,Swang,Rae Sremmurd,Hip hop
44277,OMG,Camila Cabello,Hip hop
44278,do re mi (feat. Gucci Mane),blackbear,Hip hop
44279,Numb,21 Savage,Rock
44280,T-Shirt,Migos,Blues
44281,Issues,Julia Michaels,Rock
44282,Caroline,Aminé,Rock
44283,Mama,Jonas Blue,Classical
44284,There for You,Martin Garrix,Reggae
44285,Fake Love,Drake,Hip hop
44286,Unforgettable,Thomas Rhett,Blues
44287,Look At Me!,XXXTENTACION,Hip hop
44288,Felices los 4,Maluma,Reggae
44289,No Promises (feat. Demi Lovato),Cheat Codes,Pop
44290,It Ain't Me (with Selena Gomez),Kygo,Reggae
44291,ELEMENT.,Kendrick Lamar,Hip hop
44292,Starboy,The Weeknd,Hip hop
44293,pick up the phone,Young Thug,Rock
44294,Marmalade (feat. Lil Yachty),Macklemore,Classical
44295,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,Pop
44296,First Day Out,Tee Grizzley,Reggae
44297,Without You (feat. Sandro Cavazza),Avicii,EDM
44298,Everyday We Lit (feat. PnB Rock),YFN Lucci,Classical
44299,Small Town Boy,Dustin Lynch,Hip hop
44300,White Iverson,Post Malone,Blues
44301,Rolex,Ayo & Teo,Reggae
44302,Relationship (feat. Future),Young Thug,EDM
44303,Down,Fifth Harmony,Reggae
44304,Go Flex,Post Malone,Classical
44305,What Ifs,Kane Brown,Hip hop
44306,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,Blues
44307,beibs in the trap,Travis Scott,Rock
44308,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,Pop
44309,Met Gala (feat. Offset),Gucci Mane,Pop
44310,Your Song,Rita Ora,EDM
44311,Money Longer,Lil Uzi Vert,Classical
44312,One Dance,Drake,Country
44313,Hurricane,Luke Combs,Country
44314,Losin Control,Russ,Country
44315,X (feat. Future),21 Savage,Classical
44316,Reminder - Remix,The Weeknd,Rock
44317,No Role Modelz,J. Cole,Blues
44318,Malibu,Miley Cyrus,Reggae
44319,PRBLMS,6LACK,Pop
44320,Candy Paint,Post Malone,Classical
44321,The Weekend,SZA,Pop
44322,Gyalchester,Drake,Country
44323,Escápate Conmigo,Wisin,Reggae
44324,Learn To Let Go,Kesha,EDM
44325,Audi.,Smokepurpp,Classical
44326,Who Dat Boy,"Tyler, The Creator",Country
44327,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,Pop
44328,Why,Sabrina Carpenter,Classical
44329,RAF,A$AP Mob,Reggae
44330,What They Want,Russ,Blues
44331,Heartache On The Dance Floor,Jon Pardi,Blues
44332,Hymn,Kesha,Blues
44333,Neighbors,J. Cole,EDM
44334,Craving You,Thomas Rhett,Rock
44335,Woman,Kesha,Pop
44336,You Was Right,Lil Uzi Vert,EDM
44337,Saved,Khalid,Hip hop
44338,Myself,NAV,Blues
44339,24K Magic,Bruno Mars,Hip hop
44340,Tone it Down (feat. Chris Brown),Gucci Mane,Country
44341,In Case You Didn't Know,Brett Young,Country
44342,I Feel It Coming,The Weeknd,Blues
44343,Super Far,LANY,Hip hop
44344,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,Rock
44345,8TEEN,Khalid,Rock
44346,Castle on the Hill,Ed Sheeran,Pop
44347,Get Low (with Liam Payne),Zedd,Blues
44348,Black Beatles,Rae Sremmurd,Reggae
44349,Low Life,Future,EDM
44350,All My Love (feat. Conor Maynard),Cash Cash,Reggae
44351,Dance With The Devil,Gucci Mane,Hip hop
44352,Reminder,The Weeknd,Country
44353,Starving,Hailee Steinfeld,Hip hop
44354,From The D To The A (feat. Lil Yachty),Tee Grizzley,Blues
44355,Don't,Bryson Tiller,Rock
44356,No Flockin,Kodak Black,Rock
44357,Don't Let Me Down,The Chainsmokers,Pop
44358,Exchange,Bryson Tiller,EDM
44359,Crew,GoldLink,Blues
44360,Paris,The Chainsmokers,Country
44361,Chill Bill,Rob $tone,Reggae
44362,Run Me Dry,Bryson Tiller,Country
44363,Patty Cake,Kodak Black,Rock
44364,No Heart,21 Savage,Rock
44365,Some Way,NAV,Rock
44366,Two High,Moon Taxi,Classical
44367,Sign of the Times,Harry Styles,Hip hop
44368,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,Classical
44369,Crying in the Club,Camila Cabello,Reggae
44370,No Such Thing as a Broken Heart,Old Dominion,Country
44371,Gassed Up,Nebu Kiniza,Pop
44372,See You Again,"Tyler, The Creator",Hip hop
44373,The Night We Met,Lord Huron,Rock
44374,911 / Mr. Lonely,"Tyler, The Creator",Reggae
44375,Everybody,Logic,Blues
44376,Sway (feat. Quavo & Lil Yachty),NexXthursday,Reggae
44377,Do I Make You Wanna,Billy Currington,Rock
44378,Me Rehúso,Danny Ocean,Pop
44379,Moves,Big Sean,Rock
44380,'Till I Collapse,Eminem,Reggae
44381,Selfish,PnB Rock,Reggae
44382,Symphony (feat. Zara Larsson),Clean Bandit,Rock
44383,Up,NAV,Country
44384,Weak,AJR,Blues
44385,Galway Girl,Ed Sheeran,Reggae
44386,Something New (feat. Ty Dolla $ign),Wiz Khalifa,Blues
44387,The Race,Tay-K,Blues
44388,Get Right Witcha,Migos,Classical
44389,Love On The Brain,Rihanna,Country
44390,Skateboard P (feat. Big Sean),MadeinTYO,Pop
44391,Heathens,Twenty One Pilots,Reggae
44392,H.O.L.Y.,Florida Georgia Line,Hip hop
44393,V. 3005,Childish Gambino,Blues
44394,Rainbow,Kesha,Country
44395,My Shit,A Boogie Wit da Hoodie,Pop
44396,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,Reggae
44397,Perfect,Ed Sheeran,Rock
44398,The Hills,The Weeknd,Blues
44399,Lose Yourself - Soundtrack Version,Eminem,Reggae
44400,Do What I Want,Lil Uzi Vert,EDM
